Wave Index,Frame Number,Center of Mass X Coord
1,41,853.0
1,41,853.0
1,42,846.0
1,42,846.0
1,43,838.0
1,43,838.0
1,44,832.0
1,44,832.0
1,45,823.0
1,45,823.0
1,46,818.0
1,46,818.0
1,47,812.0
1,47,812.0
1,48,804.0
1,48,804.0
1,49,797.0
1,49,797.0
1,50,789.0
1,50,789.0
1,51,783.0
1,51,783.0
1,52,774.0
1,52,774.0
1,53,770.0
1,53,770.0
1,54,762.0
1,54,762.0
1,55,755.0
1,55,755.0
1,56,750.0
1,56,750.0
1,57,744.0
1,57,744.0
1,58,738.0
1,58,738.0
1,59,731.0
1,59,731.0
1,60,723.0
1,60,723.0
1,61,717.0
1,61,717.0
1,62,710.0
1,62,710.0
1,63,704.0
1,63,704.0
1,64,696.0
1,64,696.0
1,65,690.0
1,65,690.0
1,66,682.0
1,66,682.0
1,67,677.0
1,67,677.0
1,68,671.0
1,68,671.0
1,69,662.0
1,69,662.0
1,70,656.0
1,70,656.0
1,71,649.0
1,71,649.0
1,72,642.0
1,72,642.0
1,73,634.0
1,73,634.0
1,74,626.0
1,74,626.0
1,75,620.0
1,75,620.0
1,76,614.0
1,76,614.0
1,77,605.0
1,77,605.0
1,78,596.0
1,78,596.0
1,79,590.0
1,79,590.0
1,80,585.0
1,80,585.0
1,81,575.0
1,81,575.0
1,82,566.0
1,82,566.0
1,83,558.0
1,83,558.0
1,84,552.0
1,84,552.0
1,85,542.0
1,85,542.0
1,86,536.0
1,86,536.0
1,87,527.0
1,87,527.0
1,88,518.0
1,88,518.0
1,89,511.0
1,89,511.0
1,90,503.0
1,90,503.0
1,91,497.0
1,91,497.0
1,92,488.0
1,92,488.0
1,93,485.0
1,93,485.0
1,94,479.0
1,94,479.0
1,95,475.0
1,95,475.0
1,96,472.0
1,96,472.0
1,97,471.0
1,97,471.0
1,98,467.0
1,98,467.0
1,99,466.0
1,99,466.0
1,100,465.0
1,100,465.0
1,101,463.0
1,101,463.0
1,102,465.0
1,102,465.0
1,103,463.0
1,103,463.0
1,104,462.0
1,104,462.0
1,105,462.0
1,105,462.0
1,106,463.0
1,106,463.0
1,107,462.0
1,107,462.0
1,108,461.0
1,108,461.0
1,109,460.0
1,109,460.0
1,110,460.0
1,110,460.0
1,111,459.0
1,111,459.0
1,112,459.0
1,112,459.0
1,113,459.0
1,113,459.0
1,114,459.0
1,114,459.0
1,115,459.0
1,115,459.0
1,116,458.0
1,116,458.0
1,117,459.0
1,117,459.0
1,118,457.0
1,118,457.0
1,119,457.0
1,119,457.0
1,120,458.0
1,120,458.0
1,121,459.0
1,121,459.0
1,122,456.0
1,122,456.0
1,123,458.0
1,123,458.0
1,124,456.0
1,124,456.0
1,125,457.0
1,125,457.0
1,126,458.0
1,126,458.0
1,127,457.0
1,127,457.0
1,128,456.0
1,128,456.0
1,129,456.0
1,129,456.0
1,130,456.0
1,130,456.0
1,131,456.0
1,131,456.0
1,132,457.0
1,132,457.0
1,133,456.0
1,133,456.0
1,134,455.0
1,134,455.0
1,135,455.0
1,135,455.0
1,136,455.0
1,136,455.0
1,137,456.0
1,137,456.0
1,138,455.0
1,138,455.0
1,139,456.0
1,139,456.0
1,140,454.0
1,140,454.0
1,141,454.0
1,141,454.0
1,142,454.0
1,142,454.0
1,143,455.0
1,143,455.0
1,144,455.0
1,144,455.0
1,145,454.0
1,145,454.0
1,146,454.0
1,146,454.0
1,147,456.0
1,147,456.0
1,148,454.0
1,148,454.0
1,149,455.0
1,149,455.0
1,150,454.0
1,150,454.0
1,151,455.0
1,151,455.0
1,152,454.0
1,152,454.0
1,153,454.0
1,153,454.0
1,154,453.0
1,154,453.0
1,155,453.0
1,155,453.0
1,156,454.0
1,156,454.0
1,157,454.0
1,157,454.0
1,158,454.0
1,158,454.0
1,159,454.0
1,159,454.0
1,160,454.0
1,160,454.0
1,161,454.0
1,161,454.0
1,162,455.0
1,162,455.0
1,163,455.0
1,163,455.0
1,164,453.0
1,164,453.0
1,165,455.0
1,165,455.0
1,166,454.0
1,166,454.0
1,167,456.0
1,167,456.0
1,168,454.0
1,168,454.0
1,169,453.0
1,169,453.0
1,170,453.0
1,170,453.0
1,171,455.0
1,171,455.0
1,172,454.0
1,172,454.0
1,173,455.0
1,173,455.0
1,174,455.0
1,174,455.0
1,175,455.0
1,175,455.0
1,176,456.0
1,176,456.0
1,177,456.0
1,177,456.0
1,178,456.0
1,178,456.0
1,179,457.0
1,179,457.0
1,180,456.0
1,180,456.0
1,181,456.0
1,181,456.0
1,182,456.0
1,182,456.0
1,183,458.0
1,183,458.0
1,184,456.0
1,184,456.0
1,185,456.0
1,185,456.0
1,186,457.0
1,186,457.0
1,187,457.0
1,187,457.0
1,188,458.0
1,188,458.0
1,189,457.0
1,189,457.0
1,190,456.0
1,190,456.0
1,191,457.0
1,191,457.0
1,192,459.0
1,192,459.0
1,193,458.0
1,193,458.0
1,194,457.0
1,194,457.0
1,195,458.0
1,195,458.0
1,196,457.0
1,196,457.0
1,197,458.0
1,197,458.0
1,198,457.0
1,198,457.0
1,199,459.0
1,199,459.0
1,200,459.0
1,200,459.0
1,201,460.0
1,201,460.0
1,202,460.0
1,202,460.0
1,203,459.0
1,203,459.0
1,204,461.0
1,204,461.0
1,205,461.0
1,205,461.0
1,206,461.0
1,206,461.0
1,207,462.0
1,207,462.0
1,208,462.0
1,208,462.0
1,209,463.0
1,209,463.0
1,210,462.0
1,210,462.0
1,211,464.0
1,211,464.0
1,212,464.0
1,212,464.0
1,213,466.0
1,213,466.0
1,214,467.0
1,214,467.0
1,215,468.0
1,215,468.0
1,216,470.0
1,216,470.0
1,217,474.0
1,217,474.0
1,218,477.0
1,218,477.0
1,219,481.0
1,219,481.0
1,220,487.0
1,220,487.0
1,221,491.0
1,221,491.0
1,222,498.0
1,222,498.0
1,223,508.0
1,223,508.0
1,224,513.0
1,224,513.0
1,225,521.0
1,225,521.0
1,226,530.0
1,226,530.0
1,227,539.0
1,227,539.0
1,228,547.0
1,228,547.0
1,229,554.0
1,229,554.0
1,230,562.0
1,230,562.0
1,231,571.0
1,231,571.0
1,232,579.0
1,232,579.0
1,233,586.0
1,233,586.0
1,234,592.0
1,234,592.0
1,235,600.0
1,235,600.0
1,236,608.0
1,236,608.0
1,237,615.0
1,237,615.0
1,238,622.0
1,238,622.0
1,239,630.0
1,239,630.0
1,240,637.0
1,240,637.0
1,241,644.0
1,241,644.0
1,242,651.0
1,242,651.0
1,243,658.0
1,243,658.0
1,244,665.0
1,244,665.0
1,245,670.0
1,245,670.0
1,246,678.0
1,246,678.0
1,247,684.0
1,247,684.0
1,248,689.0
1,248,689.0
1,249,697.0
1,249,697.0
1,250,704.0
1,250,704.0
1,251,710.0
1,251,710.0
1,252,717.0
1,252,717.0
1,253,723.0
1,253,723.0
1,254,730.0
1,254,730.0
1,255,735.0
1,255,735.0
1,256,742.0
1,256,742.0
1,257,749.0
1,257,749.0
1,258,754.0
1,258,754.0
1,259,761.0
1,259,761.0
2,41,893.0
2,41,893.0
2,42,886.0
2,42,886.0
2,43,880.0
2,43,880.0
2,44,873.0
2,44,873.0
2,45,865.0
2,45,865.0
2,46,858.0
2,46,858.0
2,47,852.0
2,47,852.0
2,48,844.0
2,48,844.0
2,49,838.0
2,49,838.0
2,50,832.0
2,50,832.0
2,51,823.0
2,51,823.0
2,52,818.0
2,52,818.0
2,53,812.0
2,53,812.0
2,54,804.0
2,54,804.0
2,55,797.0
2,55,797.0
2,56,791.0
2,56,791.0
2,57,784.0
2,57,784.0
2,58,778.0
2,58,778.0
2,59,772.0
2,59,772.0
2,60,766.0
2,60,766.0
2,61,758.0
2,61,758.0
2,62,752.0
2,62,752.0
2,63,745.0
2,63,745.0
2,64,738.0
2,64,738.0
2,65,731.0
2,65,731.0
2,66,725.0
2,66,725.0
2,67,718.0
2,67,718.0
2,68,712.0
2,68,712.0
2,69,706.0
2,69,706.0
2,70,698.0
2,70,698.0
2,71,690.0
2,71,690.0
2,72,684.0
2,72,684.0
2,73,678.0
2,73,678.0
2,74,670.0
2,74,670.0
2,75,662.0
2,75,662.0
2,76,655.0
2,76,655.0
2,77,648.0
2,77,648.0
2,78,640.0
2,78,640.0
2,79,631.0
2,79,631.0
2,80,623.0
2,80,623.0
2,81,617.0
2,81,617.0
2,82,609.0
2,82,609.0
2,83,602.0
2,83,602.0
2,84,592.0
2,84,592.0
2,85,585.0
2,85,585.0
2,86,577.0
2,86,577.0
2,87,568.0
2,87,568.0
2,88,560.0
2,88,560.0
2,89,553.0
2,89,553.0
2,90,546.0
2,90,546.0
2,91,538.0
2,91,538.0
2,92,530.0
2,92,530.0
2,93,524.0
2,93,524.0
2,94,521.0
2,94,521.0
2,95,517.0
2,95,517.0
2,96,514.0
2,96,514.0
2,97,512.0
2,97,512.0
2,98,510.0
2,98,510.0
2,99,510.0
2,99,510.0
2,100,506.0
2,100,506.0
2,101,506.0
2,101,506.0
2,102,505.0
2,102,505.0
2,103,505.0
2,103,505.0
2,104,505.0
2,104,505.0
2,105,504.0
2,105,504.0
2,106,504.0
2,106,504.0
2,107,502.0
2,107,502.0
2,108,502.0
2,108,502.0
2,109,502.0
2,109,502.0
2,110,501.0
2,110,501.0
2,111,500.0
2,111,500.0
2,112,500.0
2,112,500.0
2,113,500.0
2,113,500.0
2,114,500.0
2,114,500.0
2,115,500.0
2,115,500.0
2,116,500.0
2,116,500.0
2,117,500.0
2,117,500.0
2,118,498.0
2,118,498.0
2,119,499.0
2,119,499.0
2,120,498.0
2,120,498.0
2,121,498.0
2,121,498.0
2,122,497.0
2,122,497.0
2,123,498.0
2,123,498.0
2,124,498.0
2,124,498.0
2,125,497.0
2,125,497.0
2,126,498.0
2,126,498.0
2,127,498.0
2,127,498.0
2,128,497.0
2,128,497.0
2,129,498.0
2,129,498.0
2,130,497.0
2,130,497.0
2,131,498.0
2,131,498.0
2,132,498.0
2,132,498.0
2,133,496.0
2,133,496.0
2,134,496.0
2,134,496.0
2,135,497.0
2,135,497.0
2,136,497.0
2,136,497.0
2,137,496.0
2,137,496.0
2,138,496.0
2,138,496.0
2,139,496.0
2,139,496.0
2,140,496.0
2,140,496.0
2,141,495.0
2,141,495.0
2,142,496.0
2,142,496.0
2,143,496.0
2,143,496.0
2,144,496.0
2,144,496.0
2,145,496.0
2,145,496.0
2,146,496.0
2,146,496.0
2,147,495.0
2,147,495.0
2,148,495.0
2,148,495.0
2,149,494.0
2,149,494.0
2,150,495.0
2,150,495.0
2,151,495.0
2,151,495.0
2,152,495.0
2,152,495.0
2,153,495.0
2,153,495.0
2,154,495.0
2,154,495.0
2,155,496.0
2,155,496.0
2,156,495.0
2,156,495.0
2,157,495.0
2,157,495.0
2,158,496.0
2,158,496.0
2,159,495.0
2,159,495.0
2,160,496.0
2,160,496.0
2,161,495.0
2,161,495.0
2,162,495.0
2,162,495.0
2,163,496.0
2,163,496.0
2,164,494.0
2,164,494.0
2,165,497.0
2,165,497.0
2,166,495.0
2,166,495.0
2,167,496.0
2,167,496.0
2,168,496.0
2,168,496.0
2,169,495.0
2,169,495.0
2,170,496.0
2,170,496.0
2,171,496.0
2,171,496.0
2,172,496.0
2,172,496.0
2,173,496.0
2,173,496.0
2,174,496.0
2,174,496.0
2,175,496.0
2,175,496.0
2,176,496.0
2,176,496.0
2,177,497.0
2,177,497.0
2,178,497.0
2,178,497.0
2,179,496.0
2,179,496.0
2,180,498.0
2,180,498.0
2,181,498.0
2,181,498.0
2,182,497.0
2,182,497.0
2,183,498.0
2,183,498.0
2,184,499.0
2,184,499.0
2,185,498.0
2,185,498.0
2,186,497.0
2,186,497.0
2,187,497.0
2,187,497.0
2,188,498.0
2,188,498.0
2,189,499.0
2,189,499.0
2,190,499.0
2,190,499.0
2,191,498.0
2,191,498.0
2,192,499.0
2,192,499.0
2,193,499.0
2,193,499.0
2,194,500.0
2,194,500.0
2,195,499.0
2,195,499.0
2,196,500.0
2,196,500.0
2,197,500.0
2,197,500.0
2,198,500.0
2,198,500.0
2,199,500.0
2,199,500.0
2,200,500.0
2,200,500.0
2,201,501.0
2,201,501.0
2,202,501.0
2,202,501.0
2,203,503.0
2,203,503.0
2,204,502.0
2,204,502.0
2,205,502.0
2,205,502.0
2,206,502.0
2,206,502.0
2,207,504.0
2,207,504.0
2,208,504.0
2,208,504.0
2,209,505.0
2,209,505.0
2,210,505.0
2,210,505.0
2,211,506.0
2,211,506.0
2,212,507.0
2,212,507.0
2,213,508.0
2,213,508.0
2,214,510.0
2,214,510.0
2,215,512.0
2,215,512.0
2,216,513.0
2,216,513.0
2,217,515.0
2,217,515.0
2,218,518.0
2,218,518.0
2,219,523.0
2,219,523.0
2,220,526.0
2,220,526.0
2,221,532.0
2,221,532.0
2,222,540.0
2,222,540.0
2,223,548.0
2,223,548.0
2,224,556.0
2,224,556.0
2,225,564.0
2,225,564.0
2,226,572.0
2,226,572.0
2,227,580.0
2,227,580.0
2,228,589.0
2,228,589.0
2,229,596.0
2,229,596.0
2,230,604.0
2,230,604.0
2,231,613.0
2,231,613.0
2,232,620.0
2,232,620.0
2,233,628.0
2,233,628.0
2,234,635.0
2,234,635.0
2,235,643.0
2,235,643.0
2,236,650.0
2,236,650.0
2,237,657.0
2,237,657.0
2,238,664.0
2,238,664.0
2,239,673.0
2,239,673.0
2,240,679.0
2,240,679.0
2,241,686.0
2,241,686.0
2,242,693.0
2,242,693.0
2,243,700.0
2,243,700.0
2,244,706.0
2,244,706.0
2,245,712.0
2,245,712.0
2,246,718.0
2,246,718.0
2,247,725.0
2,247,725.0
2,248,733.0
2,248,733.0
2,249,740.0
2,249,740.0
2,250,746.0
2,250,746.0
2,251,752.0
2,251,752.0
2,252,758.0
2,252,758.0
2,253,763.0
2,253,763.0
2,254,772.0
2,254,772.0
2,255,777.0
2,255,777.0
2,256,784.0
2,256,784.0
2,257,788.0
2,257,788.0
2,258,797.0
2,258,797.0
2,259,803.0
2,259,803.0
3,57,447.0
3,57,447.0
3,58,437.0
3,58,437.0
3,59,430.0
3,59,430.0
3,60,420.0
3,60,420.0
3,61,411.0
3,61,411.0
3,62,403.0
3,62,403.0
3,63,393.0
3,63,393.0
3,64,385.0
3,64,385.0
3,65,375.0
3,65,375.0
3,66,366.0
3,66,366.0
3,67,359.0
3,67,359.0
3,68,348.0
3,68,348.0
3,69,340.0
3,69,340.0
3,70,334.0
3,70,334.0
3,71,325.0
3,71,325.0
3,72,317.0
3,72,317.0
3,73,309.0
3,73,309.0
3,74,302.0
3,74,302.0
3,75,293.0
3,75,293.0
3,76,287.0
3,76,287.0
3,77,280.0
3,77,280.0
3,78,273.0
3,78,273.0
3,79,265.0
3,79,265.0
3,80,258.0
3,80,258.0
3,81,250.0
3,81,250.0
3,82,244.0
3,82,244.0
3,83,237.0
3,83,237.0
3,84,232.0
3,84,232.0
3,85,223.0
3,85,223.0
3,86,218.0
3,86,218.0
3,87,212.0
3,87,212.0
3,88,206.0
3,88,206.0
3,89,200.0
3,89,200.0
3,90,194.0
3,90,194.0
3,91,189.0
3,91,189.0
3,92,186.0
3,92,186.0
3,93,181.0
3,93,181.0
3,94,178.0
3,94,178.0
3,95,174.0
3,95,174.0
3,96,173.0
3,96,173.0
3,97,173.0
3,97,173.0
3,98,171.0
3,98,171.0
3,99,168.0
3,99,168.0
3,100,169.0
3,100,169.0
3,101,168.0
3,101,168.0
3,102,167.0
3,102,167.0
3,103,167.0
3,103,167.0
3,104,167.0
3,104,167.0
3,105,165.0
3,105,165.0
3,106,166.0
3,106,166.0
3,107,165.0
3,107,165.0
3,108,165.0
3,108,165.0
3,109,166.0
3,109,166.0
3,110,165.0
3,110,165.0
3,111,164.0
3,111,164.0
3,112,165.0
3,112,165.0
3,113,164.0
3,113,164.0
3,114,163.0
3,114,163.0
3,115,163.0
3,115,163.0
3,116,164.0
3,116,164.0
3,117,161.0
3,117,161.0
3,118,162.0
3,118,162.0
3,119,162.0
3,119,162.0
3,120,163.0
3,120,163.0
3,121,164.0
3,121,164.0
3,122,164.0
3,122,164.0
3,123,162.0
3,123,162.0
3,124,162.0
3,124,162.0
3,125,162.0
3,125,162.0
3,126,163.0
3,126,163.0
3,127,160.0
3,127,160.0
3,128,162.0
3,128,162.0
3,129,161.0
3,129,161.0
3,130,162.0
3,130,162.0
3,131,161.0
3,131,161.0
3,132,161.0
3,132,161.0
3,133,163.0
3,133,163.0
3,134,161.0
3,134,161.0
3,135,161.0
3,135,161.0
3,136,162.0
3,136,162.0
3,137,161.0
3,137,161.0
3,138,161.0
3,138,161.0
3,139,160.0
3,139,160.0
3,140,161.0
3,140,161.0
3,141,160.0
3,141,160.0
3,142,160.0
3,142,160.0
3,143,161.0
3,143,161.0
3,144,160.0
3,144,160.0
3,145,161.0
3,145,161.0
3,146,161.0
3,146,161.0
3,147,160.0
3,147,160.0
3,148,161.0
3,148,161.0
3,149,160.0
3,149,160.0
3,150,160.0
3,150,160.0
3,151,161.0
3,151,161.0
3,152,162.0
3,152,162.0
3,153,160.0
3,153,160.0
3,154,161.0
3,154,161.0
3,155,160.0
3,155,160.0
3,156,160.0
3,156,160.0
3,157,160.0
3,157,160.0
3,158,160.0
3,158,160.0
3,159,160.0
3,159,160.0
3,160,159.0
3,160,159.0
3,161,161.0
3,161,161.0
3,162,161.0
3,162,161.0
3,163,160.0
3,163,160.0
3,164,160.0
3,164,160.0
3,165,159.0
3,165,159.0
3,166,160.0
3,166,160.0
3,167,160.0
3,167,160.0
3,168,159.0
3,168,159.0
3,169,162.0
3,169,162.0
3,170,162.0
3,170,162.0
3,171,161.0
3,171,161.0
3,172,161.0
3,172,161.0
3,173,162.0
3,173,162.0
3,174,160.0
3,174,160.0
3,175,161.0
3,175,161.0
3,176,161.0
3,176,161.0
3,177,161.0
3,177,161.0
3,178,161.0
3,178,161.0
3,179,160.0
3,179,160.0
3,180,161.0
3,180,161.0
3,181,162.0
3,181,162.0
3,182,163.0
3,182,163.0
3,183,161.0
3,183,161.0
3,184,162.0
3,184,162.0
3,185,160.0
3,185,160.0
3,186,162.0
3,186,162.0
3,187,161.0
3,187,161.0
3,188,162.0
3,188,162.0
3,189,162.0
3,189,162.0
3,190,163.0
3,190,163.0
3,191,163.0
3,191,163.0
3,192,165.0
3,192,165.0
3,193,163.0
3,193,163.0
3,194,163.0
3,194,163.0
3,195,164.0
3,195,164.0
3,196,163.0
3,196,163.0
3,197,163.0
3,197,163.0
3,198,164.0
3,198,164.0
3,199,164.0
3,199,164.0
3,200,164.0
3,200,164.0
3,201,165.0
3,201,165.0
3,202,165.0
3,202,165.0
3,203,165.0
3,203,165.0
3,204,166.0
3,204,166.0
3,205,164.0
3,205,164.0
3,206,165.0
3,206,165.0
3,207,166.0
3,207,166.0
3,208,168.0
3,208,168.0
3,209,167.0
3,209,167.0
3,210,165.0
3,210,165.0
3,211,168.0
3,211,168.0
3,212,167.0
3,212,167.0
3,213,168.0
3,213,168.0
3,214,171.0
3,214,171.0
3,215,171.0
3,215,171.0
3,216,172.0
3,216,172.0
3,217,175.0
3,217,175.0
3,218,177.0
3,218,177.0
3,219,179.0
3,219,179.0
3,220,182.0
3,220,182.0
3,221,185.0
3,221,185.0
3,222,191.0
3,222,191.0
3,223,197.0
3,223,197.0
3,224,203.0
3,224,203.0
3,225,209.0
3,225,209.0
3,226,215.0
3,226,215.0
3,227,220.0
3,227,220.0
3,228,227.0
3,228,227.0
3,229,233.0
3,229,233.0
3,230,241.0
3,230,241.0
3,231,247.0
3,231,247.0
3,232,253.0
3,232,253.0
3,233,262.0
3,233,262.0
3,234,268.0
3,234,268.0
3,235,274.0
3,235,274.0
3,236,282.0
3,236,282.0
3,237,288.0
3,237,288.0
3,238,297.0
3,238,297.0
3,239,304.0
3,239,304.0
3,240,311.0
3,240,311.0
3,241,320.0
3,241,320.0
3,242,328.0
3,242,328.0
3,243,334.0
3,243,334.0
3,244,344.0
3,244,344.0
3,245,352.0
3,245,352.0
3,246,358.0
3,246,358.0
3,247,367.0
3,247,367.0
3,248,376.0
3,248,376.0
3,249,385.0
3,249,385.0
3,250,395.0
3,250,395.0
3,251,402.0
3,251,402.0
3,252,413.0
3,252,413.0
3,253,420.0
3,253,420.0
3,254,429.0
3,254,429.0
3,255,437.0
3,255,437.0
4,58,477.0
4,58,477.0
4,59,468.0
4,59,468.0
4,60,461.0
4,60,461.0
4,61,452.0
4,61,452.0
4,62,441.0
4,62,441.0
4,63,435.0
4,63,435.0
4,64,425.0
4,64,425.0
4,65,415.0
4,65,415.0
4,66,407.0
4,66,407.0
4,67,399.0
4,67,399.0
4,68,390.0
4,68,390.0
4,69,381.0
4,69,381.0
4,70,373.0
4,70,373.0
4,71,365.0
4,71,365.0
4,72,359.0
4,72,359.0
4,73,350.0
4,73,350.0
4,74,342.0
4,74,342.0
4,75,334.0
4,75,334.0
4,76,327.0
4,76,327.0
4,77,319.0
4,77,319.0
4,78,312.0
4,78,312.0
4,79,304.0
4,79,304.0
4,80,299.0
4,80,299.0
4,81,292.0
4,81,292.0
4,82,284.0
4,82,284.0
4,83,278.0
4,83,278.0
4,84,270.0
4,84,270.0
4,85,264.0
4,85,264.0
4,86,261.0
4,86,261.0
4,87,251.0
4,87,251.0
4,88,245.0
4,88,245.0
4,89,241.0
4,89,241.0
4,90,237.0
4,90,237.0
4,91,229.0
4,91,229.0
4,92,225.0
4,92,225.0
4,93,221.0
4,93,221.0
4,94,218.0
4,94,218.0
4,95,215.0
4,95,215.0
4,96,213.0
4,96,213.0
4,97,213.0
4,97,213.0
4,98,211.0
4,98,211.0
4,99,210.0
4,99,210.0
4,100,210.0
4,100,210.0
4,101,209.0
4,101,209.0
4,102,208.0
4,102,208.0
4,103,209.0
4,103,209.0
4,104,208.0
4,104,208.0
4,105,208.0
4,105,208.0
4,106,208.0
4,106,208.0
4,107,207.0
4,107,207.0
4,108,206.0
4,108,206.0
4,109,206.0
4,109,206.0
4,110,206.0
4,110,206.0
4,111,206.0
4,111,206.0
4,112,206.0
4,112,206.0
4,113,205.0
4,113,205.0
4,114,205.0
4,114,205.0
4,115,204.0
4,115,204.0
4,116,205.0
4,116,205.0
4,117,204.0
4,117,204.0
4,118,204.0
4,118,204.0
4,119,205.0
4,119,205.0
4,120,204.0
4,120,204.0
4,121,204.0
4,121,204.0
4,122,203.0
4,122,203.0
4,123,204.0
4,123,204.0
4,124,205.0
4,124,205.0
4,125,203.0
4,125,203.0
4,126,204.0
4,126,204.0
4,127,204.0
4,127,204.0
4,128,204.0
4,128,204.0
4,129,204.0
4,129,204.0
4,130,203.0
4,130,203.0
4,131,204.0
4,131,204.0
4,132,203.0
4,132,203.0
4,133,203.0
4,133,203.0
4,134,203.0
4,134,203.0
4,135,204.0
4,135,204.0
4,136,202.0
4,136,202.0
4,137,202.0
4,137,202.0
4,138,203.0
4,138,203.0
4,139,204.0
4,139,204.0
4,140,201.0
4,140,201.0
4,141,201.0
4,141,201.0
4,142,202.0
4,142,202.0
4,143,202.0
4,143,202.0
4,144,202.0
4,144,202.0
4,145,203.0
4,145,203.0
4,146,203.0
4,146,203.0
4,147,203.0
4,147,203.0
4,148,201.0
4,148,201.0
4,149,203.0
4,149,203.0
4,150,201.0
4,150,201.0
4,151,202.0
4,151,202.0
4,152,203.0
4,152,203.0
4,153,203.0
4,153,203.0
4,154,203.0
4,154,203.0
4,155,202.0
4,155,202.0
4,156,201.0
4,156,201.0
4,157,203.0
4,157,203.0
4,158,203.0
4,158,203.0
4,159,202.0
4,159,202.0
4,160,201.0
4,160,201.0
4,161,202.0
4,161,202.0
4,162,201.0
4,162,201.0
4,163,202.0
4,163,202.0
4,164,201.0
4,164,201.0
4,165,203.0
4,165,203.0
4,166,202.0
4,166,202.0
4,167,202.0
4,167,202.0
4,168,202.0
4,168,202.0
4,169,203.0
4,169,203.0
4,170,201.0
4,170,201.0
4,171,202.0
4,171,202.0
4,172,202.0
4,172,202.0
4,173,202.0
4,173,202.0
4,174,203.0
4,174,203.0
4,175,201.0
4,175,201.0
4,176,202.0
4,176,202.0
4,177,203.0
4,177,203.0
4,178,203.0
4,178,203.0
4,179,203.0
4,179,203.0
4,180,202.0
4,180,202.0
4,181,205.0
4,181,205.0
4,182,204.0
4,182,204.0
4,183,205.0
4,183,205.0
4,184,203.0
4,184,203.0
4,185,203.0
4,185,203.0
4,186,203.0
4,186,203.0
4,187,204.0
4,187,204.0
4,188,204.0
4,188,204.0
4,189,204.0
4,189,204.0
4,190,205.0
4,190,205.0
4,191,204.0
4,191,204.0
4,192,204.0
4,192,204.0
4,193,204.0
4,193,204.0
4,194,204.0
4,194,204.0
4,195,205.0
4,195,205.0
4,196,207.0
4,196,207.0
4,197,203.0
4,197,203.0
4,198,206.0
4,198,206.0
4,199,205.0
4,199,205.0
4,200,205.0
4,200,205.0
4,201,206.0
4,201,206.0
4,202,205.0
4,202,205.0
4,203,207.0
4,203,207.0
4,204,205.0
4,204,205.0
4,205,207.0
4,205,207.0
4,206,207.0
4,206,207.0
4,207,206.0
4,207,206.0
4,208,208.0
4,208,208.0
4,209,207.0
